date,station,invariant,lag_minutes,lag_start_idx,lag_start_dt,corr_at_lag,pval,pval_adj,significant
2024-05-10,MWSN,entropy,377.0,1272,2024-05-10 22:17:00,,1.0,1.0,False
2024-05-10,MWSN,sampen,-819.0,76,2024-05-10 02:21:00,,1.0,1.0,False
2024-05-10,MWSN,permutation_entropy,-277.0,618,2024-05-10 11:23:00,,1.0,1.0,False
2024-05-10,MWSN,shannon_entropy,-894.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,MWSN,spectral_entropy,164.0,1059,2024-05-10 18:44:00,,1.0,1.0,False
2024-05-10,MWSN,app_entropy,-813.0,82,2024-05-10 02:27:00,,1.0,1.0,False
2024-05-10,MWSN,hurst,-796.0,99,2024-05-10 02:44:00,,1.0,1.0,False
2024-05-10,MWSN,dfa,-866.0,29,2024-05-10 01:34:00,,1.0,1.0,False
2024-05-10,MWSN,mfhurst_b,-416.0,479,2024-05-10 09:04:00,,1.0,1.0,False
2024-05-10,MWSN,higuchi_fd,-452.0,443,2024-05-10 08:28:00,,1.0,1.0,False
2024-05-10,MWSN,katz_fd,-854.0,41,2024-05-10 01:46:00,,1.0,1.0,False
2024-05-10,MWSN,petrosian_fd,-233.0,662,2024-05-10 12:07:00,,1.0,1.0,False
2024-05-10,MWSN,lepel_ziv,-825.0,70,2024-05-10 02:15:00,,1.0,1.0,False
2024-05-10,MWSN,corr_dim,-837.0,58,2024-05-10 02:03:00,,1.0,1.0,False
2024-05-10,DOMB,entropy,-797.0,207,2024-05-10 04:32:00,,1.0,1.0,False
2024-05-10,DOMB,sampen,-766.0,238,2024-05-10 05:03:00,,1.0,1.0,False
2024-05-10,DOMB,permutation_entropy,-917.0,87,2024-05-10 02:32:00,,1.0,1.0,False
2024-05-10,DOMB,shannon_entropy,-846.0,158,2024-05-10 03:43:00,,1.0,1.0,False
2024-05-10,DOMB,spectral_entropy,41.0,1045,2024-05-10 18:30:00,,1.0,1.0,False
2024-05-10,DOMB,app_entropy,-928.0,76,2024-05-10 02:21:00,,1.0,1.0,False
2024-05-10,DOMB,hurst,-791.0,213,2024-05-10 04:38:00,,1.0,1.0,False
2024-05-10,DOMB,dfa,-836.0,168,2024-05-10 03:53:00,,1.0,1.0,False
2024-05-10,DOMB,mfhurst_b,-1003.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,DOMB,higuchi_fd,-972.0,32,2024-05-10 01:37:00,,1.0,1.0,False
2024-05-10,DOMB,katz_fd,-981.0,23,2024-05-10 01:28:00,,1.0,1.0,False
2024-05-10,DOMB,petrosian_fd,-869.0,135,2024-05-10 03:20:00,,1.0,1.0,False
2024-05-10,DOMB,lepel_ziv,174.0,1178,2024-05-10 20:43:00,,1.0,1.0,False
2024-05-10,DOMB,corr_dim,-974.0,30,2024-05-10 01:35:00,,1.0,1.0,False
2024-05-10,KERG,entropy,325.0,1275,2024-05-10 22:20:00,,1.0,1.0,False
2024-05-10,KERG,sampen,-949.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,KERG,permutation_entropy,-795.0,155,2024-05-10 03:40:00,,1.0,1.0,False
2024-05-10,KERG,shannon_entropy,-945.0,5,2024-05-10 01:10:00,,1.0,1.0,False
2024-05-10,KERG,spectral_entropy,-484.0,466,2024-05-10 08:51:00,,1.0,1.0,False
2024-05-10,KERG,app_entropy,-702.0,248,2024-05-10 05:13:00,,1.0,1.0,False
2024-05-10,KERG,hurst,-920.0,30,2024-05-10 01:35:00,,1.0,1.0,False
2024-05-10,KERG,dfa,-832.0,118,2024-05-10 03:03:00,,1.0,1.0,False
2024-05-10,KERG,mfhurst_b,-946.0,4,2024-05-10 01:09:00,,1.0,1.0,False
2024-05-10,KERG,higuchi_fd,-687.0,263,2024-05-10 05:28:00,,1.0,1.0,False
2024-05-10,KERG,katz_fd,-788.0,162,2024-05-10 03:47:00,,1.0,1.0,False
2024-05-10,KERG,petrosian_fd,-798.0,152,2024-05-10 03:37:00,,1.0,1.0,False
2024-05-10,KERG,lepel_ziv,-932.0,18,2024-05-10 01:23:00,,1.0,1.0,False
2024-05-10,KERG,corr_dim,-719.0,231,2024-05-10 04:56:00,,1.0,1.0,False
2024-05-10,SOPB,entropy,219.0,1196,2024-05-10 21:01:00,,1.0,1.0,False
2024-05-10,SOPB,sampen,-966.0,11,2024-05-10 01:16:00,,1.0,1.0,False
2024-05-10,SOPB,permutation_entropy,72.0,1049,2024-05-10 18:34:00,,1.0,1.0,False
2024-05-10,SOPB,shannon_entropy,-884.0,93,2024-05-10 02:38:00,,1.0,1.0,False
2024-05-10,SOPB,spectral_entropy,88.0,1065,2024-05-10 18:50:00,,1.0,1.0,False
2024-05-10,SOPB,app_entropy,-904.0,73,2024-05-10 02:18:00,,1.0,1.0,False
2024-05-10,SOPB,hurst,-945.0,32,2024-05-10 01:37:00,,1.0,1.0,False
2024-05-10,SOPB,dfa,-729.0,248,2024-05-10 05:13:00,,1.0,1.0,False
2024-05-10,SOPB,mfhurst_b,-902.0,75,2024-05-10 02:20:00,,1.0,1.0,False
2024-05-10,SOPB,higuchi_fd,-917.0,60,2024-05-10 02:05:00,,1.0,1.0,False
2024-05-10,SOPB,katz_fd,-960.0,17,2024-05-10 01:22:00,,1.0,1.0,False
2024-05-10,SOPB,petrosian_fd,126.0,1103,2024-05-10 19:28:00,,1.0,1.0,False
2024-05-10,SOPB,lepel_ziv,-967.0,10,2024-05-10 01:15:00,,1.0,1.0,False
2024-05-10,SOPB,corr_dim,-890.0,87,2024-05-10 02:32:00,,1.0,1.0,False
2024-05-10,CALG,entropy,220.0,1253,2024-05-10 21:58:00,,1.0,1.0,False
2024-05-10,CALG,sampen,-1032.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,CALG,permutation_entropy,-48.0,985,2024-05-10 17:30:00,,1.0,1.0,False
2024-05-10,CALG,shannon_entropy,-993.0,40,2024-05-10 01:45:00,,1.0,1.0,False
2024-05-10,CALG,spectral_entropy,-152.0,881,2024-05-10 15:46:00,,1.0,1.0,False
2024-05-10,CALG,app_entropy,-1028.0,5,2024-05-10 01:10:00,,1.0,1.0,False
2024-05-10,CALG,hurst,-960.0,73,2024-05-10 02:18:00,,1.0,1.0,False
2024-05-10,CALG,dfa,-751.0,282,2024-05-10 05:47:00,,1.0,1.0,False
2024-05-10,CALG,mfhurst_b,-1032.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,CALG,higuchi_fd,-988.0,45,2024-05-10 01:50:00,,1.0,1.0,False
2024-05-10,CALG,katz_fd,-1029.0,4,2024-05-10 01:09:00,,1.0,1.0,False
2024-05-10,CALG,petrosian_fd,67.0,1100,2024-05-10 19:25:00,,1.0,1.0,False
2024-05-10,CALG,lepel_ziv,-1005.0,28,2024-05-10 01:33:00,,1.0,1.0,False
2024-05-10,CALG,corr_dim,-751.0,282,2024-05-10 05:47:00,,1.0,1.0,False
2024-05-10,DOMC,entropy,-1003.0,2,2024-05-10 01:07:00,,1.0,1.0,False
2024-05-10,DOMC,sampen,-993.0,12,2024-05-10 01:17:00,,1.0,1.0,False
2024-05-10,DOMC,permutation_entropy,-991.0,14,2024-05-10 01:19:00,,1.0,1.0,False
2024-05-10,DOMC,shannon_entropy,-900.0,105,2024-05-10 02:50:00,,1.0,1.0,False
2024-05-10,DOMC,spectral_entropy,227.0,1232,2024-05-10 21:37:00,,1.0,1.0,False
2024-05-10,DOMC,app_entropy,-979.0,26,2024-05-10 01:31:00,,1.0,1.0,False
2024-05-10,DOMC,hurst,-927.0,78,2024-05-10 02:23:00,,1.0,1.0,False
2024-05-10,DOMC,dfa,-1002.0,3,2024-05-10 01:08:00,,1.0,1.0,False
2024-05-10,DOMC,mfhurst_b,-1003.0,2,2024-05-10 01:07:00,,1.0,1.0,False
2024-05-10,DOMC,higuchi_fd,-979.0,26,2024-05-10 01:31:00,,1.0,1.0,False
2024-05-10,DOMC,katz_fd,-1003.0,2,2024-05-10 01:07:00,,1.0,1.0,False
2024-05-10,DOMC,petrosian_fd,-997.0,8,2024-05-10 01:13:00,,1.0,1.0,False
2024-05-10,DOMC,lepel_ziv,-1002.0,3,2024-05-10 01:08:00,,1.0,1.0,False
2024-05-10,DOMC,corr_dim,-898.0,107,2024-05-10 02:52:00,,1.0,1.0,False
2024-05-10,KIEL2,entropy,262.0,1272,2024-05-10 22:17:00,,1.0,1.0,False
2024-05-10,KIEL2,sampen,-1009.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,KIEL2,permutation_entropy,-876.0,134,2024-05-10 03:19:00,,1.0,1.0,False
2024-05-10,KIEL2,shannon_entropy,-993.0,17,2024-05-10 01:22:00,,1.0,1.0,False
2024-05-10,KIEL2,spectral_entropy,-865.0,145,2024-05-10 03:30:00,,1.0,1.0,False
2024-05-10,KIEL2,app_entropy,-862.0,148,2024-05-10 03:33:00,,1.0,1.0,False
2024-05-10,KIEL2,hurst,-923.0,87,2024-05-10 02:32:00,,1.0,1.0,False
2024-05-10,KIEL2,dfa,-761.0,249,2024-05-10 05:14:00,,1.0,1.0,False
2024-05-10,KIEL2,mfhurst_b,-1006.0,4,2024-05-10 01:09:00,,1.0,1.0,False
2024-05-10,KIEL2,higuchi_fd,-936.0,74,2024-05-10 02:19:00,,1.0,1.0,False
2024-05-10,KIEL2,katz_fd,-1009.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,KIEL2,petrosian_fd,-507.0,503,2024-05-10 09:28:00,,1.0,1.0,False
2024-05-10,KIEL2,lepel_ziv,-965.0,45,2024-05-10 01:50:00,,1.0,1.0,False
2024-05-10,KIEL2,corr_dim,-805.0,205,2024-05-10 04:30:00,,1.0,1.0,False
2024-05-10,LMKS,entropy,240.0,1281,2024-05-10 22:26:00,,1.0,1.0,False
2024-05-10,LMKS,sampen,-937.0,104,2024-05-10 02:49:00,,1.0,1.0,False
2024-05-10,LMKS,permutation_entropy,-616.0,425,2024-05-10 08:10:00,,1.0,1.0,False
2024-05-10,LMKS,shannon_entropy,-1040.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,LMKS,spectral_entropy,-578.0,463,2024-05-10 08:48:00,,1.0,1.0,False
2024-05-10,LMKS,app_entropy,-786.0,255,2024-05-10 05:20:00,,1.0,1.0,False
2024-05-10,LMKS,hurst,-672.0,369,2024-05-10 07:14:00,,1.0,1.0,False
2024-05-10,LMKS,dfa,-630.0,411,2024-05-10 07:56:00,,1.0,1.0,False
2024-05-10,LMKS,mfhurst_b,-1040.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,LMKS,higuchi_fd,-948.0,93,2024-05-10 02:38:00,,1.0,1.0,False
2024-05-10,LMKS,katz_fd,-959.0,82,2024-05-10 02:27:00,,1.0,1.0,False
2024-05-10,LMKS,petrosian_fd,193.0,1234,2024-05-10 21:39:00,,1.0,1.0,False
2024-05-10,LMKS,lepel_ziv,-1033.0,8,2024-05-10 01:13:00,,1.0,1.0,False
2024-05-10,LMKS,corr_dim,-892.0,149,2024-05-10 03:34:00,,1.0,1.0,False
2024-05-10,INVK,entropy,262.0,1280,2024-05-10 22:28:00,,1.0,1.0,False
2024-05-10,INVK,sampen,-1014.0,4,2024-05-10 01:12:00,,1.0,1.0,False
2024-05-10,INVK,permutation_entropy,-757.0,261,2024-05-10 05:29:00,,1.0,1.0,False
2024-05-10,INVK,shannon_entropy,-808.0,210,2024-05-10 04:38:00,,1.0,1.0,False
2024-05-10,INVK,spectral_entropy,168.0,1186,2024-05-10 20:54:00,,1.0,1.0,False
2024-05-10,INVK,app_entropy,-1016.0,2,2024-05-10 01:10:00,,1.0,1.0,False
2024-05-10,INVK,hurst,-988.0,30,2024-05-10 01:38:00,,1.0,1.0,False
2024-05-10,INVK,dfa,-604.0,414,2024-05-10 08:02:00,,1.0,1.0,False
2024-05-10,INVK,mfhurst_b,-1017.0,1,2024-05-10 01:09:00,,1.0,1.0,False
2024-05-10,INVK,higuchi_fd,-1015.0,3,2024-05-10 01:11:00,,1.0,1.0,False
2024-05-10,INVK,katz_fd,-1017.0,1,2024-05-10 01:09:00,,1.0,1.0,False
2024-05-10,INVK,petrosian_fd,-834.0,184,2024-05-10 04:12:00,,1.0,1.0,False
2024-05-10,INVK,lepel_ziv,-1012.0,6,2024-05-10 01:14:00,,1.0,1.0,False
2024-05-10,INVK,corr_dim,-998.0,20,2024-05-10 01:28:00,,1.0,1.0,False
2024-05-10,IRK3,entropy,237.0,1272,2024-05-10 22:17:00,,1.0,1.0,False
2024-05-10,IRK3,sampen,-1030.0,5,2024-05-10 01:10:00,,1.0,1.0,False
2024-05-10,IRK3,permutation_entropy,-337.0,698,2024-05-10 12:43:00,,1.0,1.0,False
2024-05-10,IRK3,shannon_entropy,-984.0,51,2024-05-10 01:56:00,,1.0,1.0,False
2024-05-10,IRK3,spectral_entropy,-1034.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,IRK3,app_entropy,-1011.0,24,2024-05-10 01:29:00,,1.0,1.0,False
2024-05-10,IRK3,hurst,-989.0,46,2024-05-10 01:51:00,,1.0,1.0,False
2024-05-10,IRK3,dfa,-819.0,216,2024-05-10 04:41:00,,1.0,1.0,False
2024-05-10,IRK3,mfhurst_b,-948.0,87,2024-05-10 02:32:00,,1.0,1.0,False
2024-05-10,IRK3,higuchi_fd,-1034.0,1,2024-05-10 01:06:00,,1.0,1.0,False
2024-05-10,IRK3,katz_fd,-978.0,57,2024-05-10 02:02:00,,1.0,1.0,False
2024-05-10,IRK3,petrosian_fd,208.0,1243,2024-05-10 21:48:00,,1.0,1.0,False
2024-05-10,IRK3,lepel_ziv,-1015.0,20,2024-05-10 01:25:00,,1.0,1.0,False
2024-05-10,IRK3,corr_dim,-957.0,78,2024-05-10 02:23:00,,1.0,1.0,False
2024-05-10,APTY,entropy,256.0,1272,2024-05-10 22:17:00,,1.0,1.0,False
2024-05-10,APTY,sampen,-997.0,19,2024-05-10 01:24:00,,1.0,1.0,False
2024-05-10,APTY,permutation_entropy,-994.0,22,2024-05-10 01:27:00,,1.0,1.0,False
2024-05-10,APTY,shannon_entropy,-1002.0,14,2024-05-10 01:19:00,,1.0,1.0,False
2024-05-10,APTY,spectral_entropy,64.0,1080,2024-05-10 19:05:00,,1.0,1.0,False
2024-05-10,APTY,app_entropy,-901.0,115,2024-05-10 03:00:00,,1.0,1.0,False
2024-05-10,APTY,hurst,-982.0,34,2024-05-10 01:39:00,,1.0,1.0,False
2024-05-10,APTY,dfa,-579.0,437,2024-05-10 08:22:00,,1.0,1.0,False
2024-05-10,APTY,mfhurst_b,-1010.0,6,2024-05-10 01:11:00,,1.0,1.0,False
2024-05-10,APTY,higuchi_fd,-912.0,104,2024-05-10 02:49:00,,1.0,1.0,False
2024-05-10,APTY,katz_fd,-1014.0,2,2024-05-10 01:07:00,,1.0,1.0,False
2024-05-10,APTY,petrosian_fd,-265.0,751,2024-05-10 13:36:00,,1.0,1.0,False
2024-05-10,APTY,lepel_ziv,-996.0,20,2024-05-10 01:25:00,,1.0,1.0,False
2024-05-10,APTY,corr_dim,-1000.0,16,2024-05-10 01:21:00,,1.0,1.0,False
